run_id,section,campaign,source,geometry,M,theta,ca,n_frames,status,finish_type
gdl_gdl_ct_0052_128x128x64_M20_th130_b99,train,GDL,gdl_ct,gdl_0052,20.0,130.0,1e-05,287,finished,pv_cap
gdl_gdl_ct_0053_128x128x64_M5_th130_b99,train,GDL,gdl_ct,gdl_0053,5.0,130.0,1e-05,196,finished,bt_cap
gdl_gdl_ct_0054_128x128x64_M20_th150_b99,train,GDL,gdl_ct,gdl_0054,20.0,150.0,1e-05,255,finished,pv_cap
gdl_gdl_ct_0062_128x128x64_M10_th140_b99,train,GDL,gdl_ct,gdl_0062,10.0,140.0,1e-05,299,finished,pv_cap
gdl_gdl_ct_20_0001_128x128x64_M10_th120_b99,train,GDL,gdl_ct_20,gdl_0001,10.0,120.0,1e-05,330,finished,bt_cap
gdl_gdl_ct_20_0003_128x128x64_M20_th150_b99,train,GDL,gdl_ct_20,gdl_0003,20.0,150.0,1e-05,283,finished,bt_cap
gdl_gdl_ct_20_0006_128x128x64_M1_th120_b99,train,GDL,gdl_ct_20,gdl_0006,1.0,120.0,1e-05,304,finished,pv_cap
gdl_gdl_ct_20_0007_128x128x64_M1_th130_b99,train,GDL,gdl_ct_20,gdl_0007,1.0,130.0,1e-05,285,finished,bt_cap
gdl_gdl_ct_20_0012_128x128x64_M20_th130_b99,train,GDL,gdl_ct_20,gdl_0012,20.0,130.0,1e-05,235,finished,bt_cap
gdl_gdl_ct_20_0013_128x128x64_M1_th120_b99,train,GDL,gdl_ct_20,gdl_0013,1.0,120.0,1e-05,196,finished,bt_cap
gdl_gdl_ct_20_0016_128x128x64_M5_th150_b99,train,GDL,gdl_ct_20,gdl_0016,5.0,150.0,1e-05,153,finished,bt_cap
gdl_gdl_ct_20_0021_128x128x64_M1_th120_b99,train,GDL,gdl_ct_20,gdl_0021,1.0,120.0,1e-05,270,finished,bt_cap
gdl_gdl_ct_20_0025_128x128x64_M5_th130_b99,train,GDL,gdl_ct_20,gdl_0025,5.0,130.0,1e-05,300,finished,pv_cap
gdl_gdl_ct_20_0027_128x128x64_M20_th120_b99,train,GDL,gdl_ct_20,gdl_0027,20.0,120.0,1e-05,252,finished,bt_cap
gdl_gdl_ct_20_0028_128x128x64_M10_th130_b99,train,GDL,gdl_ct_20,gdl_0028,10.0,130.0,1e-05,258,finished,bt_cap
gdl_gdl_ct_20_0031_128x128x64_M5_th120_b99,train,GDL,gdl_ct_20,gdl_0031,5.0,120.0,1e-05,228,finished,bt_cap
gdl_gdl_ct_20_0033_128x128x64_M20_th140_b99,train,GDL,gdl_ct_20,gdl_0033,20.0,140.0,1e-05,249,finished,bt_cap
gdl_gdl_ct_20_0037_128x128x64_M10_th140_b99,train,GDL,gdl_ct_20,gdl_0037,10.0,140.0,1e-05,245,finished,bt_cap
gdl_gdl_ct_20_0039_128x128x64_M5_th140_b99,train,GDL,gdl_ct_20,gdl_0039,5.0,140.0,1e-05,318,finished,pv_cap
gdl_gdl_ct_20_0043_128x128x64_M5_th140_b99,train,GDL,gdl_ct_20,gdl_0043,5.0,140.0,1e-05,252,finished,bt_cap
gdl_gdl_ct_20_0044_128x128x64_M20_th130_b99,train,GDL,gdl_ct_20,gdl_0044,20.0,130.0,1e-05,315,finished,bt_cap
gdl_gdl_ct_20_0051_128x128x64_M5_th150_b99,train,GDL,gdl_ct_20,gdl_0051,5.0,150.0,1e-05,234,finished,bt_cap
gdl_gdl_ct_20_0053_128x128x64_M20_th130_b99,train,GDL,gdl_ct_20,gdl_0053,20.0,130.0,1e-05,301,finished,pv_cap
gdl_gdl_ct_20_0055_128x128x64_M5_th150_b99,train,GDL,gdl_ct_20,gdl_0055,5.0,150.0,1e-05,205,finished,bt_cap
gdl_gdl_ct_20_0058_128x128x64_M10_th140_b99,train,GDL,gdl_ct_20,gdl_0058,10.0,140.0,1e-05,214,finished,bt_cap
gdl_gdl_ct_40_0004_128x128x64_M1_th140_b99,train,GDL,gdl_ct_40,gdl_0004,1.0,140.0,1e-05,225,finished,bt_cap
gdl_gdl_ct_40_0005_128x128x64_M20_th140_b99,train,GDL,gdl_ct_40,gdl_0005,20.0,140.0,1e-05,172,finished,bt_cap
gdl_gdl_ct_40_0009_128x128x64_M1_th140_b99,train,GDL,gdl_ct_40,gdl_0009,1.0,140.0,1e-05,288,finished,pv_cap
gdl_gdl_ct_40_0013_128x128x64_M20_th120_b99,train,GDL,gdl_ct_40,gdl_0013,20.0,120.0,1e-05,262,finished,bt_cap
gdl_gdl_ct_40_0014_128x128x64_M10_th120_b99,train,GDL,gdl_ct_40,gdl_0014,10.0,120.0,1e-05,275,finished,bt_cap
gdl_gdl_ct_40_0016_128x128x64_M5_th130_b99,train,GDL,gdl_ct_40,gdl_0016,5.0,130.0,1e-05,245,finished,bt_cap
gdl_gdl_ct_40_0018_128x128x64_M1_th150_b99,train,GDL,gdl_ct_40,gdl_0018,1.0,150.0,1e-05,257,finished,bt_cap
gdl_gdl_ct_40_0020_128x128x64_M20_th120_b99,train,GDL,gdl_ct_40,gdl_0020,20.0,120.0,1e-05,331,finished,pv_cap
gdl_gdl_ct_40_0022_128x128x64_M5_th120_b99,train,GDL,gdl_ct_40,gdl_0022,5.0,120.0,1e-05,245,finished,bt_cap
gdl_gdl_ct_40_0023_128x128x64_M1_th120_b99,train,GDL,gdl_ct_40,gdl_0023,1.0,120.0,1e-05,303,finished,pv_cap
gdl_gdl_ct_40_0027_128x128x64_M10_th130_b99,train,GDL,gdl_ct_40,gdl_0027,10.0,130.0,1e-05,291,finished,bt_cap
gdl_gdl_ct_40_0033_128x128x64_M1_th140_b99,train,GDL,gdl_ct_40,gdl_0033,1.0,140.0,1e-05,310,finished,bt_cap
gdl_gdl_ct_40_0034_128x128x64_M5_th140_b99,train,GDL,gdl_ct_40,gdl_0034,5.0,140.0,1e-05,256,finished,bt_cap
gdl_gdl_ct_40_0036_128x128x64_M10_th140_b99,train,GDL,gdl_ct_40,gdl_0036,10.0,140.0,1e-05,208,finished,bt_cap
gdl_gdl_ct_40_0049_128x128x64_M10_th120_b99,train,GDL,gdl_ct_40,gdl_0049,10.0,120.0,1e-05,308,finished,pv_cap
gdl_gdl_ct_40_0051_128x128x64_M1_th130_b99,train,GDL,gdl_ct_40,gdl_0051,1.0,130.0,1e-05,178,finished,bt_cap
gdl_gdl_ct_40_0054_128x128x64_M1_th150_b99,train,GDL,gdl_ct_40,gdl_0054,1.0,150.0,1e-05,234,finished,bt_cap
gdl_gdl_ct_40_0056_128x128x64_M1_th140_b99,train,GDL,gdl_ct_40,gdl_0056,1.0,140.0,1e-05,126,finished,bt_cap
gdl_gdl_ct_40_0057_128x128x64_M1_th150_b99,train,GDL,gdl_ct_40,gdl_0057,1.0,150.0,1e-05,221,finished,bt_cap
gdl_gdl_ct_40_0058_128x128x64_M20_th120_b99,train,GDL,gdl_ct_40,gdl_0058,20.0,120.0,1e-05,226,finished,bt_cap
gdl_gdl_ct_40_0061_128x128x64_M1_th150_b99,train,GDL,gdl_ct_40,gdl_0061,1.0,150.0,1e-05,328,finished,pv_cap
gdl_gdl_ct_0013_128x128x64_M10_th130_b99,val,GDL,gdl_ct,gdl_0013,10.0,130.0,1e-05,331,finished,pv_cap
gdl_gdl_ct_0022_128x128x64_M1_th150_b99,val,GDL,gdl_ct,gdl_0022,1.0,150.0,1e-05,252,finished,bt_cap
gdl_gdl_ct_0024_128x128x64_M1_th130_b99,val,GDL,gdl_ct,gdl_0024,1.0,130.0,1e-05,259,finished,pv_cap
gdl_gdl_ct_0045_128x128x64_M1_th120_b99,val,GDL,gdl_ct,gdl_0045,1.0,120.0,1e-05,123,finished,bt_cap
gdl_gdl_ct_0057_128x128x64_M10_th140_b99,val,GDL,gdl_ct,gdl_0057,10.0,140.0,1e-05,238,finished,bt_cap
gdl_gdl_ct_0061_128x128x64_M20_th120_b99,val,GDL,gdl_ct,gdl_0061,20.0,120.0,1e-05,252,finished,bt_cap
gdl_gdl_ct_20_0018_128x128x64_M20_th150_b99,val,GDL,gdl_ct_20,gdl_0018,20.0,150.0,1e-05,313,finished,pv_cap
gdl_gdl_ct_20_0020_128x128x64_M5_th150_b99,val,GDL,gdl_ct_20,gdl_0020,5.0,150.0,1e-05,99,finished,bt_cap
gdl_gdl_ct_20_0022_128x128x64_M20_th130_b99,val,GDL,gdl_ct_20,gdl_0022,20.0,130.0,1e-05,312,finished,pv_cap
gdl_gdl_ct_20_0046_128x128x64_M5_th140_b99,val,GDL,gdl_ct_20,gdl_0046,5.0,140.0,1e-05,336,finished,pv_cap
gdl_gdl_ct_20_0061_128x128x64_M20_th140_b99,val,GDL,gdl_ct_20,gdl_0061,20.0,140.0,1e-05,292,finished,pv_cap
gdl_gdl_ct_40_0001_128x128x64_M1_th140_b99,val,GDL,gdl_ct_40,gdl_0001,1.0,140.0,1e-05,232,finished,bt_cap
gdl_gdl_ct_40_0010_128x128x64_M10_th120_b99,val,GDL,gdl_ct_40,gdl_0010,10.0,120.0,1e-05,303,finished,pv_cap
gdl_gdl_ct_40_0012_128x128x64_M10_th150_b99,val,GDL,gdl_ct_40,gdl_0012,10.0,150.0,1e-05,112,finished,bt_cap
gdl_gdl_ct_40_0048_128x128x64_M5_th130_b99,val,GDL,gdl_ct_40,gdl_0048,5.0,130.0,1e-05,237,finished,bt_cap
gdl_gdl_ct_40_0053_128x128x64_M5_th120_b99,val,GDL,gdl_ct_40,gdl_0053,5.0,120.0,1e-05,186,finished,bt_cap
